project	dataset	shred	module-name	gene	rank	score	difference	mean	scope	depth	disease	tissue	cell_class	celltype
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	F13A1	36	102.985543	2.39483	2.643179	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	PLA2G7	52	94.983962	2.296368	2.640342	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	AC074327.1	72	86.803243	2.230636	2.611198	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	LAIR1	89	82.498561	2.141701	2.590126	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	C1orf162	99	79.507103	2.060937	2.505776	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	CSF2RA	83	83.600449	2.025889	2.393324	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	CR1	96	79.654617	1.968131	2.342341	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	KCNK13	97	79.624003	1.674143	1.922696	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	AL162414.1	66	88.781667	1.720896	1.900965	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	MS4A4E	69	88.296195	1.667024	1.850702	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_CD163hi_MERTKhi|lung	ANKRD22	87	83.081989	1.588978	1.774972	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage CD163hi MERTKhi
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PARP8	32	66.422096	7.567596	10.5623	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PTPRC	27	68.466444	7.921933	10.409722	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	FYN	45	60.881512	7.170165	9.998242	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CBLB	91	44.710103	5.667543	9.826914	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PRKCH	56	54.218412	6.467911	9.502808	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PIP4K2A	74	48.090848	5.820254	9.373961	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ARHGAP15	41	62.538972	6.88281	9.123383	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SKAP1	2	116.41035	7.982646	8.663793	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	AOAH	17	77.14641	7.126573	8.542779	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PITPNC1	78	47.279641	5.465438	8.373135	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CDC42SE2	77	47.475156	5.135862	7.743871	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CNOT6L	57	54.049925	5.408826	7.481285	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	THEMIS	1	130.073867	6.955593	7.323602	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SLFN12L	16	77.862983	6.160212	7.201145	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	IQGAP2	69	49.131163	5.107723	7.084243	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ETS1	84	45.66356	4.894386	7.056188	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	IKZF1	35	65.061971	5.693002	7.005381	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	STAT4	18	75.580269	5.836442	6.823459	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CD247	6	95.400204	6.186884	6.76709	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SLC38A1	28	68.457404	5.546904	6.738121	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PRKCB	85	45.233039	4.571037	6.421542	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	KLF12	64	50.806567	4.578773	6.093347	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SYTL3	39	63.104086	4.965309	6.046382	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CD96	4	102.994464	5.613075	6.028383	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	EMB	25	71.369915	4.881837	5.679548	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CLEC2D	51	55.828628	4.453561	5.614806	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CAMK4	3	104.479151	5.238648	5.564947	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	STK17A	75	48.063949	4.097135	5.481869	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CYTIP	42	62.51024	4.577538	5.456925	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CARD11	15	77.952162	4.789534	5.357517	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	GPRIN3	96	43.801957	3.889641	5.245175	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TOX	95	43.975264	3.781709	5.044887	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SEMA4D	68	49.321832	3.913727	5.040772	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SAMD3	22	73.333225	4.457634	5.026925	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PPP1R16B	44	61.774988	4.222636	4.975224	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	BCL11B	7	94.022404	4.570961	4.894744	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TC2N	61	51.076384	3.840136	4.867647	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PRKCQ	20	74.90531	4.330976	4.854475	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PTPN22	26	70.064033	4.231156	4.811996	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PPP2R2B	5	96.422579	4.501887	4.796446	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	RUNX3	8	92.489758	4.395951	4.711267	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ITGA4	46	59.185588	3.980188	4.701723	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TRERF1	100	43.006073	3.451282	4.613261	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	NFATC2	50	58.55884	3.832104	4.536596	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	GRAP2	10	88.905701	4.066197	4.349432	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	GNG2	37	63.981638	3.792632	4.327139	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SYTL2	88	44.896839	3.328297	4.311519	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	AKNA	87	45.089373	3.243818	4.158346	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	IKZF3	19	75.309105	3.782556	4.14909	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ITK	13	80.846963	3.776695	4.073277	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ITGAL	82	45.957749	3.233584	4.046549	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	RASGRP1	29	68.176916	3.50007	3.913445	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CD2	9	89.726821	3.679206	3.899182	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	PYHIN1	21	74.891374	3.470712	3.76728	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ACAP1	49	58.69864	3.281347	3.762324	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	LINC01934	12	81.713676	3.449843	3.684844	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TMC8	94	44.523579	2.935971	3.641666	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SCML4	11	82.829953	3.210169	3.406118	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	RHOH	79	47.273357	2.776328	3.318253	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TRG-AS1	52	55.508111	2.822367	3.210272	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ZAP70	31	67.649051	2.804921	3.038392	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CD69	36	64.535981	2.712873	2.956504	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	ZNF831	24	71.401842	2.679198	2.866084	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CXCR4	92	44.549973	2.282794	2.683982	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	GNLY	60	52.626777	2.344246	2.596242	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	MYBL1	33	65.95881	2.388519	2.567175	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	LCK	38	63.474804	2.36744	2.553688	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	APBA2	81	46.872743	2.206933	2.547949	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	DTHD1	93	44.524514	2.198004	2.527515	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TRAF3IP3	70	48.657162	2.210048	2.513095	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CD6	40	62.844508	2.280698	2.457777	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	AC022075.1	43	62.051101	2.220518	2.408978	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	JAKMIP1	23	73.09613	2.233296	2.349583	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CD226	86	45.21336	1.980263	2.263841	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	CCL5	34	65.33723	2.036831	2.159953	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	MIAT	63	50.999773	1.907418	2.109973	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	TRGC2	14	79.005833	1.892447	1.958129	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	SLAMF6	53	54.817785	1.767781	1.909208	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-CD8+_T_cells|lung	IL12RB2	80	47.008358	1.627609	1.797805	COVID-19_lung	2	COVID-19	lung	Lymphocytic_T	CD8+ T cells
